"SEQPLT","YEAR","PSTATABB","PNAME","ORISPL","OPRNAME","OPRCODE","UTLSRVNM","UTLSRVID","SECTOR","BANAME","BACODE","NERC","SUBRGN","SRNAME","ISORTO","FIPSST","FIPSCNTY","CNTYNAME","CAMDFLAG","NUMUNT","NUMGEN","PLPRMFL","PLFUELCT","COALFLAG","CAPFAC","NAMEPCAP","NBFACTOR","RMBMFLAG","CHPFLAG","USETHRMO","PWRTOHT","ELCALLOC","PSFLAG","PLHTIAN","PLHTIOZ","PLHTIANT","PLHTIOZT","PLNGENAN","PLNGENOZ","PLNOXAN","PLNOXOZ","PLSO2AN","PLCO2AN","PLCH4AN","PLN2OAN","PLCO2EQA","PLHGAN","PLNOXRTA","PLNOXRTO","PLSO2RTA","PLCO2RTA","PLCH4RTA","PLN2ORTA","PLC2ERTA","PLHGRTA","PLNOXRA","PLNOXRO","PLSO2RA","PLCO2RA","PLCH4RA","PLN2ORA","PLC2ERA","PLHGRA","PLNOXCRT","PLNOXCRO","PLSO2CRT","PLCO2CRT","PLCH4CRT","PLN2OCRT","PLC2ECRT","PLHGCRT","UNNOX","UNNOXOZ","UNSO2","UNCO2","UNCH4","UNN2O","UNHG","UNHTI","UNHTIOZ","UNHTIT","UNHTIOZT","UNNOXSRC","UNNOZSRC","UNSO2SRC","UNCO2SRC","UNCH4SRC","UNN2OSRC","UNHGSRC","UNHTISRC","UNHOZSRC","BIONOX","BIONOXOZ","BIOSO2","BIOCO2","BIOCH4","BION2O","CHPCHTI","CHPCHTIOZ","CHPNOX","CHPNOXOZ","CHPSO2","CHPCO2","CHPCH4","CHPN2O","PLHTRT","PLGENACL","PLGENAOL","PLGENAGS","PLGENANC","PLGENAHY","PLGENABM","PLGENAWI","PLGENASO","PLGENAGT","PLGENAOF","PLGENAOP","PLGENATN","PLGENATR","PLGENATH","PLGENACY","PLGENACN","PLCLPR","PLOLPR","PLGSPR","PLNCPR","PLHYPR","PLBMPR","PLWIPR","PLSOPR","PLGTPR","PLOFPR","PLOPPR","PLTNPR","PLTRPR","PLTHPR","PLCYPR","PLCNPR","GEOID","CountyFIPS","TractCode","StateAbbr","COUNTY","E_TOTPOP","M_TOTPOP","RPL_EBM","RPL_HVM","RPL_SVM","E_PM","E_OZONE","E_DSLPM","E_COAL","EP_UNINSUR","EP_AGE65","EP_ASTHMA","EP_BPHIGH","EP_CANCER","EP_MHLTH","geometry"
7018,2021,"NC","Washington Airport Solar LLC","58845","City of Washington - (NC)",20142,"Washington Airport Solar, LLC",58714,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","013","Beaufort","",1,1,"SUN","SOLAR","",0.21342,5,NA,"","",NA,NA,NA,"",NA,NA,82664,42236,9348,4776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82664,42236,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9348,0,0,0,0,9348,9348,0,9348,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37013930400","37013","930400","NC","Beaufort",4724,440,0.8304,0.8,0.9483,7.96,0,0.22,0,5.5,27.8,10.8,43.9,8.8,14.6,c(-77.053611, 35.565278)
6774,2021,"NC","Pamlico Partners Solar","58799","City of Washington - (NC)",20142,"Pamlico Partners Solar, LLC",64035,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","013","Beaufort","",1,1,"SUN","SOLAR","",0.19632,5,NA,"","",NA,NA,NA,"",NA,NA,76041,38852,8599,4394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76041,38852,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8599,0,0,0,0,8599,8599,0,8599,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37013930600","37013","930600","NC","Beaufort",3174,337,0.1458,0.4,0.1517,7.75,0,0.13,0,8,24.6,9,35.7,8.5,12.4,c(-76.87, 35.501111)
7019,2021,"NC","Washington Millfield Solar, LLC","58846","City of Washington - (NC)",20142,"Washington Millfield Solar, LLC",58715,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","013","Beaufort","",1,1,"SUN","SOLAR","",0.20511,5,NA,"","",NA,NA,NA,"",NA,NA,79444,40590,8984,4590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79444,40590,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8984,0,0,0,0,8984,8984,0,8984,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37013930600","37013","930600","NC","Beaufort",3174,337,0.1458,0.4,0.1517,7.75,0,0.13,0,8,24.6,9,35.7,8.5,12.4,c(-76.833611, 35.499444)
7020,2021,"NC","Washington White Post Solar LLC","58135","City of Washington - (NC)",20142,"Washington White Post Solar LLC",58088,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","013","Beaufort","",1,1,"SUN","SOLAR","",0.18189,12.4,NA,"","",NA,NA,NA,"",NA,NA,174720,89270,19758,10095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174720,89270,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,19758,0,0,0,0,19758,19758,0,19758,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37013930600","37013","930600","NC","Beaufort",3174,337,0.1458,0.4,0.1517,7.75,0,0.13,0,8,24.6,9,35.7,8.5,12.4,c(-76.8484, 35.5052)
6789,2021,"NC","PCS Phosphate","50509","Duke Energy Progress - (NC)",3046,"PCS Phosphate",22175,"Industrial CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","013","Beaufort","",1,1,"WH","OTHF","",0.50123,54,0.49795648,"","Yes",0,NA,1,"",NA,NA,2096675,NA,237100,86711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2096675,766785,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,237100,237100,0,0,237100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,"37013930800","37013","930800","NC","Beaufort",2628,405,0.1589,1,0.8495,7.51,0,0.12,0,12.7,28.9,11.1,44.8,8.1,15.7,c(-76.779864, 35.376266)
6621,2021,"NC","Kelford","59796","Virginia Electric & Power Co",19876,"Cypress Creek Renewables",61060,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","015","Bertie","",1,1,"SUN","SOLAR","",0.19306,5,NA,"","",NA,NA,NA,"",NA,NA,74776,38206,8456,4320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74776,38206,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8456,0,0,0,0,8456,8456,0,8456,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37015960300","37015","960300","NC","Bertie",3276,436,0.0632,0.8,0.9011,8.09,0,0.14,0,11.9,18.4,12.1,49.6,6.9,16.1,c(-77.218502, 36.154227)
6651,2021,"NC","Lewiston Solar","59174","Virginia Electric & Power Co",19876,"Strata Manager, LLC",64778,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","015","Bertie","",1,1,"SUN","SOLAR","",0.20317,5,NA,"","",NA,NA,NA,"",NA,NA,78694,40207,8899,4547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78694,40207,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8899,0,0,0,0,8899,8899,0,8899,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37015960300","37015","960300","NC","Bertie",3276,436,0.0632,0.8,0.9011,8.09,0,0.14,0,11.9,18.4,12.1,49.6,6.9,16.1,c(-77.211111, 36.141111)
6620,2021,"NC","Kelford","59527","Virginia Electric & Power Co",19876,"Colonial Eagle Solar, LLC",59261,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","015","Bertie","",1,1,"SUN","SOLAR","",0.24795,20,NA,"","",NA,NA,NA,"",NA,NA,384148,196273,43441,22195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384148,196273,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,43441,0,0,0,0,43441,43441,0,43441,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37015960300","37015","960300","NC","Bertie",3276,436,0.0632,0.8,0.9011,8.09,0,0.14,0,11.9,18.4,12.1,49.6,6.9,16.1,c(-77.211944, 36.148056)
6375,2021,"NC","CB Bladen Solar, LLC","60402","Duke Energy Progress - (NC)",3046,"Cypress Creek Renewables",61060,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","017","Bladen","",1,1,"SUN","SOLAR","",0.21079,5.2,NA,"","",NA,NA,NA,"",NA,NA,84912,43383,9602,4906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84912,43383,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9602,0,0,0,0,9602,9602,0,9602,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37017950200","37017","950200","NC","Bladen",3099,379,0.3577,0.8,0.9188,8.79,0,0.14,0,21.7,21.7,11.1,39.8,6.7,16.6,c(-78.624278, 34.822869)
6329,2021,"NC","Bladen Solar","61561","Duke Energy Progress - (NC)",3046,"Cypress Creek Renewables",61060,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","017","Bladen","",1,1,"SUN","SOLAR","",0.23129,50,NA,"","",NA,NA,NA,"",NA,NA,895856,432625,101307,48923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895856,432625,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,101307,0,0,0,0,101307,101307,0,101307,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37017950200","37017","950200","NC","Bladen",3099,379,0.3577,0.8,0.9188,8.79,0,0.14,0,21.7,21.7,11.1,39.8,6.7,16.6,c(-78.62345, 34.823522)
6250,2021,"NC","AGA TAG Solar IV LLC","63225","Duke Energy Progress - (NC)",3046,"AGA TAG Solar IV LLC",63006,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","019","Brunswick","",1,1,"SUN","SOLAR","",0.0917,4.9,NA,"","",NA,NA,NA,"",NA,NA,34806,17783,3936,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34806,17783,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3936,0,0,0,0,3936,3936,0,3936,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37019020102","37019","020102","NC","Brunswick",5186,387,0.3682,0,0.5872,7.63,0,0.17,0,13.2,18.6,9.2,25.8,4.8,14.4,c(-78.06444, 34.27355)
6283,2021,"NC","ATOOD Solar IV, LLC","63383","Duke Energy Progress - (NC)",3046,"Alchemy Renewable Energy",62627,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","019","Brunswick","",1,1,"SUN","SOLAR","",0.18941,5,NA,"","",NA,NA,NA,"",NA,NA,73362,37483,8296,4239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73362,37483,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8296,0,0,0,0,8296,8296,0,8296,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37019020102","37019","020102","NC","Brunswick",5186,387,0.3682,0,0.5872,7.63,0,0.17,0,13.2,18.6,9.2,25.8,4.8,14.4,c(-78.061015, 34.27532)
6274,2021,"NC","Archer Daniels Midland Southport","54316","Duke Energy Progress - (NC)",3046,"Archer Daniels Midland Co",772,"Industrial CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","019","Brunswick","",3,3,"NG","GAS","",0,52.5,NA,"","Yes",2564.8,0,0,"",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","--","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37019020306","37019","020306","NC","Brunswick",2167,243,0.3167,0.6,0.3474,7.14,0,0.22,0,7,35,9,40.5,10.6,11.5,c(-77.9905, 33.9397)
6421,2021,"NC","CPI USA North Carolina Southport","10378","Duke Energy Progress - (NC)",3046,"CPI USA NC Southport LLC",58209,"IPP CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","019","Brunswick","Yes",6,2,"WDS","BIOMASS","Yes",0.04974,135,1,"Yes","Yes",903188.8,0.222,0.228619,"",302636.493,0,302636.493,0,58823,0,36.498,0,121.331,15016.757,21684.415,2861.331,15714.151,NA,1.241,NA,4.125,510.574,0.369,0.049,534.286,NA,0.241,NA,0.802,99.24,0.072,0.009,103.848,NA,1.241,NA,4.125,510.574,0.369,0.049,534.286,NA,159.647,0,530.714,136872.357,94849.528,12515.713,NA,1323758.521,0,1323758.521,0,"EPA/CAMD","EIA","EPA/CAMD","EIA","EIA","EIA","--","EPA/CAMD","EPA/CAMD",NA,NA,NA,71187.746,NA,NA,1021122.028,0,123.149,0,409.383,50667.853,73165.113,9654.382,5144.866692,7728.175,0,0,0,0,27504.767,0,0,0,23590.058,0,31318.233,27504.767,27504.767,58823,0,0.131380157,0,0,0,0,0.467585247,0,0,0,0.401034595,0,0.532414753,0.467585247,0.467585247,1,0,"37019020306","37019","020306","NC","Brunswick",2167,243,0.3167,0.6,0.3474,7.14,0,0.22,0,7,35,9,40.5,10.6,11.5,c(-78.011824, 33.944384)
6352,2021,"NC","Brunswick Nuclear","6014","Duke Energy Progress - (NC)",3046,"Duke Energy Progress - (NC)",3046,"Electric Utility","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","019","Brunswick","",2,2,"NUC","NUCLEAR","",0.88152,2003.2,NA,"","",NA,NA,NA,"",NA,NA,0,0,15468860,6587658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15468860,0,0,0,0,0,0,0,15468860,0,0,0,15468860,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"37019020306","37019","020306","NC","Brunswick",2167,243,0.3167,0.6,0.3474,7.14,0,0.22,0,7,35,9,40.5,10.6,11.5,c(-78.0114, 33.9597)
6324,2021,"NC","Biltmore Solar Fields","61271","Duke Energy Progress - (NC)",3046,"The Biltmore Company",60880,"IPP Non-CHP","Duke Energy Progress West","CPLW","SERC","SRVC","SERC Virginia/Carolina","","37","021","Buncombe","",1,1,"SUN","SOLAR","",0.1207,1.5,NA,"","",NA,NA,NA,"",NA,NA,14026,7166,1586,810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14026,7166,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1586,0,0,0,0,1586,1586,0,1586,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37021002101","37021","002101","NC","Buncombe",1462,122,0.3242,0.4,0.0078,8.37,0.33,0.35,0,1.1,34.1,7.6,36.5,11,7.6,c(-82.58844, 35.561156)
6278,2021,"NC","Asheville-Rock Hill Battery","63064","Duke Energy Carolinas, LLC",5416,"Duke Energy Progress - (NC)",3046,"Electric Utility","Duke Energy Progress West","CPLW","SERC","SRVC","SERC Virginia/Carolina","","37","021","Buncombe","",1,1,"MWH","OTHF","",0,8.8,NA,"","",NA,NA,NA,"",0,0,0,0,-205,-90,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-205,-205,0,0,-205,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37021002102","37021","002102","NC","Buncombe",5740,638,0.3388,0,0.9171,8.38,0.33,0.31,0,11.3,11.8,10,34.1,6.6,15.4,c(-82.517383, 35.54012)
6277,2021,"NC","Asheville","2706","Duke Energy Progress - (NC)",3046,"Duke Energy Progress - (NC)",3046,"Electric Utility","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","021","Buncombe","Yes",4,6,"NG","GAS","",0.42793,1011.5,0.620122962,"","",NA,NA,NA,"",26627370.49,11101827.23,26627370.49,11101827.23,3791743,1592853,475.466,193.174,8.004,1592327.466,59499.198,6247.003,1594002.009,NA,0.251,0.243,0.004,839.892,0.016,0.002,840.775,NA,0.036,0.035,0.001,119.601,0.002,0,119.727,NA,0.251,0.243,0.004,839.892,0.016,0.002,840.775,NA,475.466,193.174,8.004,1592327.466,59499.198,6247.003,NA,26627370.49,11101827.23,26627370.49,11101827.23,"EPA/CAMD","EPA/CAMD","EPA/CAMD","EPA/CAMD","EIA","EIA","--","EPA/CAMD","EPA/CAMD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7022.461737,0,42369.731,3749373.32,0,0,0,0,0,0,0,0,3791743.051,0,0,3791743.051,0,0,0.011174209,0.988825791,0,0,0,0,0,0,0,0,1,0,0,1,0,"37021002203","37021","002203","NC","Buncombe",4429,647,0.7717,0,0.8965,8.38,0.67,0.32,0,11.4,17.5,9.8,29.9,6.1,15.1,c(-82.5417, 35.4731)
6674,2021,"NC","Marshall Dam","2710","Duke Energy Progress - (NC)",3046,"Duke Energy Progress - (NC)",3046,"Electric Utility","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","115","Madison","",2,2,"WAT","HYDRO","",0.02548,5,NA,"","",NA,NA,NA,"",NA,NA,9869,3886,1116,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9869,3886,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1116,0,0,0,0,0,0,0,1116,0,0,1116,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"37021002604","37021","002604","NC","Buncombe",5787,667,0.1039,0,0.4275,8.19,0.67,0.16,0,13.9,20,9.6,33.1,7.3,14.2,c(-82.710571, 35.702527)
6601,2021,"NC","Innovative Solar 6","59542","Duke Energy Progress - (NC)",3046,"Cypress Creek Renewables",61060,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","021","Buncombe","",1,1,"SUN","SOLAR","",0.17355,3.6,NA,"","",NA,NA,NA,"",NA,NA,48397,24727,5473,2796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48397,24727,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,5473,0,0,0,0,5473,5473,0,5473,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37021002604","37021","002604","NC","Buncombe",5787,667,0.1039,0,0.4275,8.19,0.67,0.16,0,13.9,20,9.6,33.1,7.3,14.2,c(-82.710278, 35.6575)
6695,2021,"NC","Metropolitan Sewerage District","10181","Duke Energy Progress - (NC)",3046,"Metropolitan Sewerage District",12374,"Commercial Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","021","Buncombe","",3,3,"WAT","HYDRO","",0.38898,2.4,NA,"","",NA,NA,NA,"",NA,NA,72318,26607.999,8178,3009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72318,26607.999,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,8178,0,0,0,0,0,0,0,8178,0,0,8178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"37021002701","37021","002701","NC","Buncombe",3861,359,0.4041,0,0.3877,8.27,0.67,0.23,0,9.9,20,8.6,33.8,7.2,12.3,c(-82.5992, 35.6497)
6373,2021,"NC","Catawba River Pollution Control","56553","City of Morganton - (NC)",12944,"City of Morganton - (NC)",12944,"Commercial Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","023","Burke","",1,1,"DFO","OIL","",0.00035,1.3,1,"","",NA,NA,NA,"",596,361,596,361,4,3,0.969,0.578,0.086,48.671,3.942,0.788,48.838,NA,484.5,385.333,43.2,24335.5,0.985,0.197,24418.871,NA,3.252,3.202,0.29,163.326,0.007,0.001,163.885,NA,484.5,385.333,43.2,24335.5,0.985,0.197,24418.871,NA,0.969,0.578,0.086,48.671,3.942,0.788,NA,596,361,596,361,"EIA","EIA","EIA","EIA","EIA","EIA","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149000,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"37023020801","37023","020801","NC","Burke",5457,410,0.6851,0.4,0.5939,9.07,0.33,0.21,0,8.3,20.5,9.7,37.7,8,14.3,c(-81.6643, 35.7766)
6452,2021,"NC","Drexel Operations Center","56548","Town of Drexel - (NC)",5372,"North Carolina Mun Power Agny #1",13630,"Electric Utility","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","023","Burke","",1,1,"DFO","OIL","",0.00275,2.2,1,"","",NA,NA,NA,"",1005,305,1005,305,53,16,1.51,0.457,0.146,82.071,6.647,1.329,82.352,NA,56.981,57.125,5.498,3097.019,0.125,0.025,3107.629,NA,3.005,2.997,0.29,163.325,0.007,0.001,163.885,NA,56.981,57.125,5.498,3097.019,0.125,0.025,3107.629,NA,1.51,0.457,0.146,82.071,6.647,1.329,NA,1005,305,1005,305,"EIA","EIA","EIA","EIA","EIA","EIA","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18962.26415,0,53,0,0,0,0,0,0,0,0,0,53,0,0,53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"37023020801","37023","020801","NC","Burke",5457,410,0.6851,0.4,0.5939,9.07,0.33,0.21,0,8.3,20.5,9.7,37.7,8,14.3,c(-81.6072, 35.7481)
