"FIPS_Code","Unemployment_rate_2000","Unemployment_rate_2001","Unemployment_rate_2002","Unemployment_rate_2003","Unemployment_rate_2004","Unemployment_rate_2005","Unemployment_rate_2006","Unemployment_rate_2007","Unemployment_rate_2008","Unemployment_rate_2009","Unemployment_rate_2010","Unemployment_rate_2011","Unemployment_rate_2012","Unemployment_rate_2013","Unemployment_rate_2014","Unemployment_rate_2015","Unemployment_rate_2016","Unemployment_rate_2017","Unemployment_rate_2018","Unemployment_rate_2019","Unemployment_rate_2020","Unemployment_rate_2021","Unemployment_rate_2022"
5039,5.5,6.7,7.9,7.8,7.3,7,6.6,7.2,7.2,10,11.5,11.5,10.7,10.2,8.8,6.9,4.9,4.4,4.2,4.6,5.5,4.2,4
5041,8,8.4,8.6,8.8,8.9,8.7,9.2,10,8.7,11.2,10.7,10.6,9.5,9.4,7.9,7.2,5.5,4.8,4.5,4.4,7.2,6,5.3
5043,5.9,8.3,7.8,7.7,7.8,8.5,8.1,7.5,7.8,10.9,10.4,10.9,10.1,9.4,8.1,6.7,5.7,5.1,4.8,5.1,7.1,5.1,4.4
5045,3.6,4.4,5,5.3,4.9,4.5,4.5,4.5,4.7,6.9,6.9,6.8,6.3,6.3,5.4,4.6,3.8,3.4,3.2,3,5.6,3.5,2.9
5047,3.3,3.7,4.7,4.8,4.7,4.3,4.4,4.6,4.4,7.2,7.4,7.3,6.8,6.7,5.5,4.9,4.1,3.5,3.5,3.3,5.8,3.8,3.3
5049,3.8,4.9,6.8,6.1,6,5.3,5.1,5.1,5.2,7.4,7.5,7.4,6.9,6.7,5.7,5.1,4.3,4.2,4,4,5.3,3.7,3.4
5051,4.2,4.7,5.7,6.3,6.1,5.7,5.3,5.6,5.6,7.5,8.1,8.3,7.6,7.4,6.2,5.4,4.3,4.1,4,3.7,8.1,4.9,3.8
5053,3.9,5,5.2,5.5,5.4,4.9,4.9,5,5.2,7,6.8,7,6.5,6.4,5.3,4.5,3.6,3.2,3.1,3.1,5.3,3.3,3.1
5055,4.7,6.8,6.6,6.6,6,5.8,5.7,6.6,6.5,9.9,9.4,9.3,8.3,7.7,6.2,5.1,4.3,3.7,3.4,3.4,6.1,3.5,3.3
5057,4.5,4.5,4.5,5.2,5.8,5.8,5.5,6,5.7,8.1,8.9,8.4,7,7.1,5.8,4.8,3.8,3.5,3.5,3.8,5.3,3.6,3.3
5059,4.2,5.1,6.3,6.5,6,5.3,5.2,5.4,6.5,8.5,8.3,7.9,6.9,7.1,5.6,5,3.9,3.7,3.7,3.6,5.9,3.9,3.5
5061,4.2,5.1,5.3,5.9,5.9,5.6,5.5,5.5,5.5,7.9,7.4,7.1,6.4,6.2,5.7,4.2,3.3,3,3.4,3.2,5.1,3.3,3.3
5063,4.8,5.3,5.6,6.3,6.2,6.1,5.6,6.3,6.9,8.7,8.5,8.9,8.8,8.8,7.6,6.4,5,4.3,4,3.9,5.9,3.9,3.4
5065,4.6,5.7,7.1,7.7,6.8,6.4,6.3,6,6.7,9,9.7,9.5,8.4,8.4,7.4,6.5,5.6,5.6,5.4,5.4,8.6,5.5,5.2
5067,7.4,7.3,7.6,8.8,8.5,8.4,7.8,7.6,7.7,10.8,11.4,11.1,10.4,10.6,9,7.4,6.2,5.9,6,6.4,7.4,5.3,5
5069,5.7,6.7,7.6,7.8,7.7,7.6,7.9,7.6,7.6,9.7,10.1,10.7,9.6,10.1,8.6,7,5.6,5.2,5.2,5.4,8.2,6.5,5.2
5071,4.1,4.6,4.9,5.3,5.3,4.9,5.2,4.9,4.7,7.1,7.9,7.5,7.1,7.4,6.4,5.7,4.8,4.3,4.5,4.5,6.5,4.8,4.1
5073,5.8,5,5,5.8,7,7.5,7.1,7.6,7,9.4,9.4,9.1,9,9.3,7.5,7.4,5.8,5,5.1,4.6,7.8,5.8,4.8
5075,5.2,6.4,6.9,8.3,7.9,7.5,6.9,7,7.1,9.1,9.2,9.4,8.7,8.6,7.1,5.9,4.3,3.8,3.9,4.1,6.3,4.3,3.6
5077,7.4,8.9,9,11.4,11,10.6,9.3,9.5,8.5,9.1,8.2,9.1,9.1,9.1,7.4,6.6,4.7,4.9,4.8,4.4,7.8,5.7,4.6
5079,6.1,7,7.4,7.9,7.6,7.6,8.1,8,8,9.8,9.1,8.9,8.4,8.1,6.9,6.1,4.8,4.2,4.2,4.3,6.1,4.6,4.5
5081,4.5,4,4.3,4.8,4.8,4.7,4.6,4.2,3.9,5.9,7.5,7.5,7,7.4,6.4,5.4,4.7,4.9,5.2,4.2,6.7,4.6,3.9
5083,4.1,4.9,5.5,5.5,5.3,4.9,4.9,5.1,6.5,9.1,8.2,8.4,7.7,7.6,5.8,5.7,4.6,3.9,4,4.3,6.8,4.3,3.8
5085,3.3,3.7,4.3,4.7,4.6,4.5,4.3,4.4,4.4,6.2,6.5,6.6,6.1,5.9,5,4.1,3.3,3.3,3.1,3.2,5.7,3.4,2.8
5087,3.1,3.3,3.5,3.9,4,3.7,3.6,4.1,4.4,6.7,6.8,6.4,5.6,5.7,4.7,3.8,3.2,2.9,2.9,2.5,4,3.1,2.5
5089,3.8,5.4,6.2,6.3,5.9,5.2,5.2,5.5,6.2,11.7,9.8,9,7.9,7.5,6.1,5.1,4,4,4.1,4,6.6,4.3,3.7
5091,4.4,4.4,4.7,5,4.8,4.8,4.7,4.5,4,5.6,5.6,6.1,5.7,6.3,5.7,4.9,4.2,4.4,4.8,4.1,7.1,4.9,3.9
5093,7.7,10.8,11.5,11.7,9.9,8.7,7.9,7.4,7.6,13.8,11.9,11.5,10.5,11.1,9,8.9,6.8,6,5.6,5,9.3,7.1,5.2
5095,5,6.1,7.1,7.4,6.9,6.7,7.3,6.8,6.4,8,8.9,9.1,8.6,8.5,6.6,6,4.8,4.3,4.2,4.2,6.8,5.4,4.4
5097,4,4.5,5.4,5.5,5.3,4.9,4.7,5.4,5.6,7,8.4,8.8,8.1,8.2,7.7,6.6,5.1,4.8,4.7,4.6,7.1,5,4.8
5099,4.7,4.7,4.9,4.9,5.9,5.8,5.6,5.8,6.7,9.2,9.6,9,7.4,7.5,5.9,4.9,3.7,3.6,3.4,3.9,6,4.1,3.9
5101,4.3,5.3,5.5,5.7,6,5.1,5.2,5.2,5.6,7.9,6.7,7.1,7.1,6.8,5.7,4.8,3.9,3.6,3.4,3.5,5.2,3.1,3
5103,5.8,7.1,6.8,7.8,6.7,7.1,8.1,7.4,6.3,7.9,9.1,10,10,9.4,7.7,6.2,5,4.6,4.6,5.1,6.2,4,3.9
5105,4.9,5.2,5.9,6.8,5.6,5.1,5,4.9,5.6,7.8,8.6,8.9,8.7,9.1,7.5,6,4.8,4.2,4.1,4,5.7,4.2,3.6
5107,6.1,7.5,8.2,8.6,8.9,9.1,8.3,7.4,7.1,9.4,10.2,11.6,11.1,11.1,9.4,7.5,5.9,5.8,6,5.9,9.4,7.7,6.3
5109,4.1,4.5,5.4,5.3,5.4,4.9,5.1,5.7,6,7.6,8.7,9.4,8.6,8.5,7.1,5.8,4.3,4,4,3.8,6,4.5,3.7
5111,4.7,7.1,7.3,7.2,6.3,6.7,6.7,7.4,6.4,8.8,9,9.1,8.3,8.2,6.8,5.5,4.3,4.2,3.8,3.4,5.7,3.9,3.4
5113,4,4.6,8.6,7.5,5.9,5,4.8,5,5.1,7.5,7.2,7.6,7.1,7,6.1,5.7,4.9,4.5,4.1,4.1,6.8,4.5,3.7
5115,4.2,4.3,5.1,5.6,5.3,4.5,4.8,4.8,4.9,7.4,7.5,7.4,7,7.1,6.1,5.2,4.6,4.5,4.4,4.2,6,4.1,3.9
5117,4.3,4.5,5,5.1,5.2,6,5.7,5.8,5.6,7.8,8.9,8.3,7.3,6.9,5.6,4.6,3.8,4.1,3.8,4.2,5.5,3.7,3
5119,3.7,4.2,4.8,5.1,5.1,4.9,4.9,4.8,4.7,6.6,7,7.1,6.6,6.4,5.4,4.5,3.6,3.4,3.4,3.4,7.6,4.9,3.5
5121,5.2,6.9,7.3,9.3,8.1,7.9,7.3,9.4,8.1,9.1,9.9,10.8,10.4,9.3,7.7,7,4.6,4.2,4,3.8,6.1,4,3.4
5123,6.9,7.6,7.9,9.2,9.1,8.6,9.1,9.8,9.3,10.3,10.3,10.6,10.4,10.2,8.5,7.1,5.2,5.1,5.1,5.1,8.1,6.2,4.9
5125,3.2,3.6,4.2,4.8,4.5,4.3,4.4,4.2,4.4,6.5,6.4,6.3,5.9,5.6,4.7,4,3.1,3,3,2.8,5.1,3.2,2.8
5127,3.4,4,4.3,4.7,5.1,4.6,4.5,4.7,4.7,6.7,6.8,6.7,6.4,6.1,4.9,4.7,3.7,3.5,3.6,3.3,4.6,3.4,2.8
5129,4.9,5,4.8,5.4,5.6,5,4.8,5,5.3,7.6,8.9,8.7,7.9,7.8,6.2,5.6,4.6,4.7,4.3,4.5,6.5,4.4,4.5
5131,3.3,3.9,4.3,4.8,4.7,4.3,4.7,5.2,4.9,7.5,7.7,8.3,7.5,7.3,5.5,4.7,3.7,3.6,3.5,3.2,6.1,3.8,3.1
5133,3.8,4.1,4.3,4.6,4.6,4.3,4.1,4.2,4,5.8,6.7,8.7,8.3,8.1,6.8,6,4.9,4.6,4.5,4.7,6,4.5,3.9
5135,5.1,6,7.4,8.5,7.8,7.2,6.8,6.8,7.5,9.1,9.5,10.3,9.8,9.5,8.3,6.8,5.5,5,4.7,4.9,7.3,5,4.1
5137,4.3,5.4,6.4,7.4,7.4,6.5,5.6,5.8,6.5,8.7,7.3,8.5,7.9,8.2,7.5,6.2,5.1,4.8,4.5,4.7,7.2,5.1,4.2
5139,4.7,5,5.5,7.8,7.2,6.9,6.7,7,6.3,10.2,11,10.1,8.9,8.4,7.2,6,5.5,5.3,5.5,5.2,8.5,6.1,4.8
5141,5.3,6,6.4,7,6.9,6.2,6.1,6,6.6,10.3,10.8,10.6,9.8,9.5,7.9,6.6,6.9,5.5,5.2,4.9,7.3,4.9,4.3
5143,2.9,3,3.3,3.7,3.8,3.4,3.7,3.9,4.2,6.2,6.3,6,5.4,5.2,4.3,3.5,2.8,2.6,2.6,2.4,4.7,2.9,2.3
5145,4.7,5.2,5.9,6.2,6.3,6.4,5.8,6.7,5.9,8.1,7.9,8.3,7.5,7.6,6.9,6.1,5.2,4.6,4.3,4.4,6.4,4.1,3.5
5147,6.1,6.3,6.9,9.4,9.8,9.2,8.4,8.8,7.9,10.9,10,10.5,9.8,9.3,7.4,6.3,5.5,4.9,4.7,5.2,5.9,5.1,3.5
5149,3.9,3.7,4.4,5.2,5,4.2,4.6,4.4,4.5,8.1,7.8,7.1,6.4,6.4,5.5,5,4.5,4.1,4.1,4,5.2,4.1,3.8
6000,4.9,5.5,6.8,6.9,6.2,5.4,4.9,5.3,7.3,11.5,12.5,11.9,10.5,9,7.6,6.3,5.5,4.8,4.2,4.1,10.1,7.3,4.2
6001,3.6,4.8,6.8,6.9,5.9,5.1,4.4,4.7,6.2,10.7,11.2,10.3,8.8,7.3,5.9,4.8,4.3,3.7,3.1,3,8.9,6.1,3.3
6003,6.3,7.3,7.6,8.5,8.1,8,6.4,7.9,10.5,14.7,13.1,12.9,11.2,9.8,8.3,7.5,6.5,6.2,4.6,5.2,11.7,8.2,5.4
6005,5.1,5.1,5.8,6.2,5.8,5.6,5.3,5.7,7.7,11.9,14.4,13.8,12.5,10.4,8.4,6.6,6,5,4.1,3.9,9.4,7,4.4
6007,6.1,6.6,7.5,7.7,7.4,6.7,6.2,6.6,8.5,12.8,14.2,13.9,12.3,10.4,8.7,7.2,6.6,5.8,5.1,5.1,9.4,6.9,4.5
6009,5.5,5.5,6.6,7.5,6.8,6.2,5.8,6.4,8.7,14.2,14.8,14.3,12.6,10.1,8.1,6.4,5.7,4.8,4,3.8,7.8,5.8,3.6
6011,11.4,12.9,13.9,14.5,13.7,12.7,12.2,11.6,13.9,18.3,21.3,21.6,21,19.1,17.6,15.5,15.6,14.3,13.2,12.9,16.4,12.5,11.6
6013,3.5,4.1,5.8,6.2,5.4,4.8,4.3,4.6,6.2,10.4,11.2,10.5,9.1,7.6,6.2,5.1,4.5,3.9,3.2,3.1,9,6.4,3.5
6015,7.3,8.1,8.8,8.6,8.1,7.4,6.9,7.4,8.8,12.3,13.5,13.5,13.7,12,10.2,8.6,7.5,6.5,5.7,5.8,9.7,7.6,5.1
6017,4.1,4.3,5.3,5.6,5.3,4.8,4.6,5.1,7,11.3,12.5,11.9,10.4,8.6,7.1,5.7,5.2,4.4,3.6,3.5,8.5,5.8,3.4
6019,10.3,10.7,11.6,11.8,10.4,9,8,8.5,10.6,15.3,17.1,16.8,15.4,13.4,11.7,10.3,9.5,8.6,7.6,7.3,11.7,9.1,6.4
6021,8.4,8.8,9.7,10.3,9.3,8.4,8,8.7,10.5,14.7,15.8,15.8,14.4,12.2,10.8,8.8,8.4,7.5,6.6,6.2,9,7,5.3
6023,5.7,6,6.8,6.9,6.5,6.1,5.5,5.9,7.3,11.1,10.8,10.7,9.7,8.2,6.7,5.6,4.9,4.2,3.6,3.6,8.5,6.3,4
6025,17.3,16,15.1,15.7,17,15.9,15.4,17.9,22.6,28.3,29.4,29.3,27.7,25.3,24.3,24.6,24.2,19.7,18.8,20.7,22.6,17.5,14.7
6027,4.6,4.6,5.5,5.8,5.3,4.9,4.6,4.9,6.6,9.3,10,9.9,9.2,7.9,6.9,5.8,5.3,4.4,3.9,3.6,8,6,3.7
6029,8.2,8.6,9.9,10.4,9.9,8.4,7.5,8.1,9.9,14.6,16,15.1,13.4,11.9,10.5,10.3,10.4,9.3,8.1,7.8,12.8,9.9,6.9
6031,9.9,10.7,11.8,12.1,11,9.4,8.4,8.6,10.6,14.8,16.5,16.2,15.1,13.6,12.1,10.6,10,9,7.9,7.9,11.9,9.7,7
6033,7.2,7.1,8.4,9.2,9,7.9,7.7,8.4,10.7,15.6,15.5,14.8,13,11,9,7.6,6.7,5.8,5.3,5.1,9.8,7.6,5
6035,7.1,7.4,7.8,7.8,7.6,8,7.9,8.1,9.6,12.8,14.4,13.8,12.7,10.7,9.2,7.3,7,5.5,4.8,4.7,7.4,6.1,4.5
6037,5.4,5.7,6.8,7,6.5,5.3,4.8,5.1,7.5,11.7,12.6,12.2,11,9.8,8.2,6.7,5.3,4.8,4.6,4.5,12.3,8.9,4.9
6039,8.6,9.6,10.7,10.4,9.2,7.9,7,7.4,9.5,13.9,17,16.4,14.7,12.7,11.3,10.6,9.3,8.2,7.1,6.9,11.1,8.8,6.1
6041,2.8,3.5,4.9,5,4.4,3.9,3.5,3.6,4.7,7.8,8.1,7.4,6.4,5.2,4.3,3.6,3.3,2.9,2.4,2.3,6.8,4.5,2.7
6043,6.1,5.8,6.5,7,6.7,6.3,5.6,6,7.6,10.7,13.3,13.4,12.4,10.6,8.9,7.2,6.9,5.9,5.3,4.6,11.1,7.9,4.5
6045,5.5,6,6.7,6.9,6.4,5.7,5.2,5.4,6.9,10.5,11.9,11.6,10.2,8.5,7.1,5.9,5.3,4.6,4,4,9.1,6.3,4.1
6047,9.5,10.2,11.1,11.6,10.9,10,9.4,10,12.7,17.3,18.4,17.9,16.6,14.7,13,11.4,10.6,9.4,8.4,8.2,12.5,10.3,7.7
6049,7.4,7,7.9,8.8,8.8,7.9,7.8,8,9.7,12.6,15.5,16.2,14.6,12.4,10.4,8.6,7.8,8.2,7.6,7.1,8.8,7.2,5.5
6051,4.6,4.7,5.2,5.1,5.1,4.8,4.4,4.8,5.9,9.2,10.4,10.2,10.5,8.6,7.1,6.2,5.4,4.5,4.1,3.7,12.1,6.8,3.7
6053,7.3,7.8,9,9,8.3,7.3,6.9,7.1,8.5,12,13,12.9,11.8,10.4,9.2,8.2,7.7,7.2,6.4,6.3,11.1,8.3,5.9
6055,3.6,3.6,4.6,4.9,4.7,4.4,3.9,4,5.1,8.7,10.6,10,8.6,7,5.7,4.6,4.3,3.7,3,2.9,8.9,6.1,3.2
6057,4.1,4.4,5.3,5.6,5.3,4.8,4.4,4.7,6.6,10.7,12,11.3,9.9,8.2,6.6,5.5,4.8,4.1,3.5,3.4,8.1,5.7,3.4
6059,3.5,4,5,4.8,4.2,3.7,3.4,3.8,5.3,9,10,9.3,8,6.7,5.6,4.5,4.1,3.5,3,2.8,8.9,6,3.2
6061,3.6,4,5,5.2,4.8,4.3,4.2,4.7,6.5,10.6,11.9,11,9.5,7.8,6.3,5.1,4.5,3.9,3.2,3.1,7.5,5.1,3.1
6063,7,7.6,8.5,9.9,9.8,8.4,7.6,8.4,10.6,16,18.7,17.9,16.4,14,11.7,10.3,9.8,8.9,7.6,7.7,11,9.4,6.5
6065,5.3,5.5,6.5,6.6,6,5.3,5,6,8.6,13.6,14.2,13.4,11.8,10,8.3,6.7,6.1,5.3,4.4,4.2,10.1,7.3,4.2
6067,4.3,4.6,5.7,5.9,5.6,4.9,4.7,5.4,7.2,11.5,12.9,12.3,10.7,9,7.4,6,5.4,4.7,3.9,3.7,9.5,6.9,3.9
6069,5.9,6.4,9,10.1,9.6,8,7.2,7.2,9.7,14.5,15.5,14.8,13.3,11.2,9.4,7.6,6.7,5.8,5.1,5,9.9,7.3,5
6071,4.7,5.1,6.1,6.3,5.8,5.2,4.8,5.5,8.1,13.2,13.9,13.1,11.6,9.9,8.1,6.5,5.8,5,4.1,3.9,9.6,7.4,4.1
6073,3.9,4.2,5.2,5.3,4.7,4.3,4,4.5,6.1,9.8,11,10.5,9.3,7.9,6.5,5.2,4.7,4,3.4,3.2,9.4,6.5,3.4
6075,3.4,5.1,7,6.8,5.8,5,4.2,4.2,5.3,9.1,9.1,8.2,6.9,5.5,4.4,3.7,3.3,2.9,2.4,2.2,7.9,5.1,2.5
6077,6.9,7.5,8.9,9.3,8.7,7.9,7.4,8,10.5,15.5,16.9,16.5,14.6,12.5,10.7,8.9,8.2,7,6.1,5.9,11.5,8.6,5.2
6079,4,4,4.7,4.8,4.6,4.3,3.9,4.2,5.8,9.2,10.2,9.7,8.4,6.9,5.6,4.8,4.3,3.6,3,2.9,7.8,5.3,3
6081,2.8,3.8,5.7,5.9,4.9,4.2,3.7,3.8,4.9,8.6,8.6,7.7,6.5,5.3,4.3,3.4,3.1,2.7,2.2,2.1,6.9,4.6,2.4
6083,4.3,4.4,5.2,5.1,4.7,4.3,4,4.3,5.5,8.6,9.9,9.5,8.5,7.3,6.2,5.3,5.1,4.6,4,3.6,8.1,5.8,3.5
6085,3.1,5.1,8.4,8.4,6.4,5.3,4.5,4.6,6,11,10.7,9.5,8,6.6,5.2,4.2,3.8,3.2,2.6,2.5,7.1,4.8,2.6
6087,5.1,5.8,7.4,7.8,7,6.3,5.6,5.8,7.4,11.5,13.6,13.3,12,10.4,8.9,7.5,7,5.7,5,4.9,9.7,6.9,4.8
6089,6,6.4,7.2,7.6,7.6,7.2,6.6,7.4,10.1,14.9,17.2,16.2,14.4,12,9.7,7.8,7,5.8,5,4.8,8.9,6.9,4.6
6091,5.8,7.6,8.8,9.5,9.7,8.3,7.4,7.8,10.6,15.5,15.7,15.1,14.6,12.9,10.2,8.8,7.6,6.6,6,5.3,8.3,6.1,4.2
6093,7.4,8.1,9,9.6,9.5,9,8,8.4,10.2,14.8,17.2,17.3,15.9,13.3,11.2,9.4,8.5,7.3,6.8,6.5,10,8.1,5.7
6095,4.6,4.6,5.8,6.4,5.8,5.3,4.9,5.2,6.9,10.8,12.8,12.4,10.9,9.2,7.6,6.2,5.5,4.8,3.9,3.8,9.8,7.4,4.2
6097,3.3,3.7,5.1,5.5,5,4.4,4,4.3,5.8,9.8,11.1,10.4,9,7.2,5.7,4.5,4,3.4,2.8,2.7,8,5.5,3.1
6099,7.7,8.4,9.7,10,9.2,8.4,7.9,8.6,11.1,16.1,17.3,16.8,15.1,13.1,11.3,9.6,8.6,7.5,6.5,6.1,11,8.3,5.4
6101,9.3,9.8,11.1,11.3,10.6,9.6,8.9,9.6,12.4,17.1,18.8,18.5,17.1,14.8,12.8,10.8,9.7,8.8,7.6,7.4,11.4,8.9,6.6
6103,6.4,6.6,7.3,7.8,7.4,6.8,6.5,7.2,9.2,14.2,15.8,15.2,14,11.8,9.7,8,7.1,6.4,5.7,5.6,9.1,7.2,4.8
6105,9.7,9.3,10.2,10.6,11,10.2,9.9,10.3,12.8,17.4,17.4,17,14.9,12.1,9.6,7.8,7.1,6.2,5.7,5.5,8.2,6.3,4.6
6107,10.3,11.5,12,12.4,11.6,9.4,8.5,9.1,10.9,15.4,17.6,17.4,16.4,14.5,13.3,11.7,11.2,10.5,9.8,9.8,13.5,10.6,8.2
6109,5.8,5.9,6.7,7.1,6.9,6.4,5.8,6.1,8,12.7,15.6,14.7,13.2,10.9,8.8,7.1,6.2,5.4,4.7,4.6,10.6,7.3,4.5
6111,4.5,4.9,5.8,5.8,5.4,4.7,4.3,4.8,6.3,10.1,11.1,10.4,9.2,8,6.7,5.7,5.2,4.5,3.8,3.6,8.7,6.2,3.7
6113,5,5.1,6.1,6.4,6.1,5.5,5.2,5.7,7.4,11.5,12.4,12,10.8,9.1,7.6,6.5,5.9,5.1,4.3,4.2,7.8,5.9,4
6115,7.9,8.6,9.9,10.8,9.7,9,8.8,9.2,12,17.5,18.2,17.3,15.6,13.3,11.3,9.3,8.6,7.5,6.4,6.2,10.7,8.4,5.5
8000,2.7,3.8,5.7,6.1,5.6,5.1,4.2,3.7,4.9,7.9,9.2,8.7,8,6.7,5,3.7,3.1,2.6,3,2.7,6.8,5.4,3
8001,2.7,4,6.3,7.2,6.5,5.7,4.8,4.2,5.4,9.1,10.5,10.3,9.5,8,5.7,4.2,3.4,2.8,3.2,2.8,7.5,6.2,3.4
8003,3.6,4.2,5,5.8,6,5.5,4.6,3.9,5.2,6.8,9.5,10.1,10.6,9.6,7.2,5,3.9,3.2,3.8,3.4,5.9,6,3.6
8005,2.4,3.7,5.8,6.2,5.6,5.1,4.2,3.7,4.9,7.8,9,8.6,7.8,6.5,4.9,3.6,3,2.6,3,2.6,7.3,5.8,3.1
8007,3.2,3.9,5.5,5.9,5.5,5.2,4.1,3.8,5.1,8.1,11.1,10.4,10.2,8.6,6,3.9,3.1,2.8,3.2,3,7,5.3,3.2
8009,2.9,3,3.4,3.7,3.6,3.9,3,2.5,3.4,3.9,5.2,5,4.6,4.1,2.8,2,1.6,1.5,1.7,1.6,2.2,2.3,1.7
8011,3.9,4.3,6.6,7.8,6.4,6.3,5.5,4.8,6.2,7,8.6,8.6,8.5,7.6,5.3,3.8,2.9,2.6,3,2.7,4,6.6,3.6
8013,2.4,3.7,5.8,5.7,4.9,4.4,3.7,3.2,4.2,6.6,7.4,6.7,6.3,5.4,4.1,3.1,2.6,2.2,2.6,2.3,5.7,4.4,2.5
8014,2.4,3.6,5.8,6.4,5.8,4.9,4.2,3.5,4.5,7.4,7.8,7.3,6.7,5.7,4.2,3.2,2.8,2.4,2.7,2.4,6.1,4.6,2.6
8015,3.3,4,5.2,5.8,5.9,5.4,4.3,3.5,4.5,6.8,8.1,7.5,6.9,6,4.3,3.3,2.5,2.2,2.5,2.3,5.9,4.4,2.7
8017,2.5,2.3,3.1,3.5,3.1,3.1,2.6,2.5,2.7,2.8,4.4,4.4,4.6,4.1,2.9,2.6,2.1,1.6,1.7,1.6,2.2,2.4,1.9
8019,2.7,3.4,5.2,5.6,5.7,4.7,4,3.6,4.6,7.8,8.4,7.6,7.1,6.2,4.6,3.5,3,2.4,2.8,2.4,8.1,5.5,2.9
8021,5,6.2,7.1,7.1,8,7.8,6.5,5.5,7.3,8,10,10.9,10.8,10.5,7.8,5.5,4.6,3.9,4,3.5,5.2,5.1,3.2
8023,7.4,8.3,9.6,10.3,10.8,10.1,8.4,7,7.8,9.8,11.1,12.1,11.6,11,9,6.2,4.6,3.3,4.1,3.8,6.8,6.4,4.1
8025,5.3,5.8,7.3,8.7,8.2,8,6.7,6.2,7.4,9.3,9.7,9.2,8.2,7,5.9,4.3,3.4,2.9,4.1,4.1,5.1,5.6,3.8
8027,3.4,4.1,4.3,5.2,5.2,4.8,4.2,3.9,5.1,6.8,7,6.6,6.5,6.3,4.6,3.4,3,2.8,3.4,2.9,4.6,4.3,2.9
8029,3.7,4.1,5.2,6,5.5,5,3.9,3.3,4.4,7.7,11.2,10.8,9.8,8.8,7,5.5,4.7,3.6,3.7,3.2,6.1,5.7,3.6
8031,3,4.4,6.7,7.2,6.6,5.7,4.7,4.1,5.4,8.8,9.5,8.9,7.9,6.5,4.8,3.6,3,2.5,2.9,2.6,7.6,5.9,3.1
8033,5.5,5.1,8.1,8.3,6.6,6.9,6.4,4.9,7.2,14.2,18.5,13.3,10.3,8.2,3.9,3,3.7,2.7,2.7,2.9,6.3,5,3
8035,2,3.2,5.4,5.3,4.6,4.2,3.5,3.1,4.2,6.7,7.3,6.7,6.1,5.2,4,3,2.5,2.2,2.6,2.3,5.3,4.1,2.5
8037,2.4,3.1,4.4,4.8,4.4,3.8,3.3,2.8,3.6,7.6,8.9,8.1,7.3,5.9,4.2,3,2.6,2.2,2.5,2.2,8.9,4.8,2.6
8039,2.2,3.2,5.2,5.5,4.9,4.6,3.9,3.6,4.8,7.6,8.5,7.8,7.2,5.8,4.3,3,2.5,2.2,2.6,2.1,4.3,3.9,2.4
8041,2.9,4.2,6.2,6.2,5.8,5.3,4.6,4.2,5.7,8.5,9.8,9.4,9,7.8,6,4.4,3.6,3,3.7,3.2,6.7,5.7,3.3
8043,3.9,5,6.7,7.6,6.8,6.2,5.5,4.7,6.4,9.2,12.2,12.5,11.8,10.5,8.2,5.9,4.9,4,4.9,4.4,7.2,7.5,4.7
8045,2.7,3.2,4.6,5,4.3,3.8,2.9,2.4,3.1,7.5,10.8,9.8,8.6,7.3,5.2,4,3.3,2.7,3,2.6,6.3,5.1,3
8047,2.5,3.5,5.1,5.9,5.5,4.8,4,3.5,4.2,6.5,8.4,7.5,6.8,5.9,4.4,3,2.3,1.9,2.4,2.2,10.8,6.1,2.7
8049,2.5,3,3.7,4.2,4.2,4.1,3.2,2.6,3.7,7.2,9.2,8.4,7.3,5.7,4,3.1,2.6,2.1,2.5,2.1,7.9,4.6,2.7
8051,2.7,3.3,4.2,4.8,4.2,4,3.1,2.8,3.6,5.9,6.8,6.3,6.1,5.4,4,2.8,2.2,1.9,2.3,2.1,6.2,4,2.5
8053,2,3.4,3.7,4.3,3.3,2.8,3.1,2.9,3.4,3.5,6,5.3,4.8,4.6,3.7,3,2.2,2.1,2.5,3.2,3.8,3.8,2.5
8055,5.5,6.3,7.3,8.6,8.2,7.8,6,4.7,6.4,9.4,14.6,14.1,14.4,13.5,10,7.4,6,5.3,6.1,5.5,8.8,8.6,6.1
8057,2.8,3.5,4.7,5.1,3.6,4,2.9,2.5,3.3,4.5,9.3,6.4,5.3,4.7,3.6,3.6,2.6,1.7,2.4,2.3,3.9,3.6,2.1
8059,2.3,3.5,5.4,5.9,5.4,4.9,4.1,3.6,4.7,7.7,8.8,8.3,7.5,6.2,4.5,3.4,2.8,2.4,2.8,2.5,6.6,5.1,2.8
8061,3.1,2.8,4.1,5.2,5.2,4.1,3.4,2.6,3.7,4.6,6.7,5.2,4.7,4.3,3.3,2.5,1.9,1.6,1.7,1.5,2.2,3.5,1.8
8063,2.5,2.5,3.2,4.4,3.5,3.4,3,2.7,3.4,4.2,4.8,4.9,4.5,3.9,3,2.3,2,1.6,1.9,1.6,2.6,3.2,1.9
8065,3.3,4,6,6.2,5.7,5,4.2,3.5,4.6,9.2,11.5,10.4,8.7,7.1,4.6,3.7,2.7,2,2.5,2.3,7.6,4.8,2.6
8067,2.9,3.2,4,4.5,4.1,3.8,3.3,2.8,3.6,5.8,7.5,7.3,6.7,5.6,4.2,3.3,2.7,2.3,2.8,2.4,6.4,5.5,3
