STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
37,183,54017,1400000US37183054017,37183054017,540.17,Wake,NC,North Carolina,"Census Tract 540.17, Wake County, North Carolina",2807.0,288.0,2537.0,0.8805,0.2829,0.8805,0.4199,0.0,0.7642,0.5746,0.748,2.0868,0.5842,0.0,0.7322,0.0,0.0,0.0,0.0,0.7322,0.451,0.3853,0.0339,0.4675,0.8867,0.05,0.7332,0.7666,0.0,1.4998,0.7428,0.4008,0.4008,0.4008,5.6063,0.4258,0.5939,0.5939,0.5939,0.2362,0.3465,0.4585,0.7943,0.6023,0.5416,0.2102,3.1896,0.4343,0.192,0.4573,0.2564,0.3205,1.2262,0.0654,0.6355,0.9092,1.5447,0.9,6.5544,0.4547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.09,0.46,37.06,0.0,72.06999999999998,0.0,0.0,0.0,0.0,100.0,4.78,9.67,92.94,100.0,0.0,33.13,38.8,17.1461,6.9,4.5,56.1,29.555,7.7,8.6,10.2,21.5,9.2,0.5,2.6,5.3,27.1,8.7,5.3,11.7,7.3,0.2233,0.2054,0.2235,0.1023,0.238
37,183,54018,1400000US37183054018,37183054018,540.18,Wake,NC,North Carolina,"Census Tract 540.18, Wake County, North Carolina",3198.0,517.0,15075.0,0.8869,0.2867,0.8869,0.425,0.0,0.7702,0.621,0.7781,2.1693,0.6116,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.4053,0.0677,0.0949,0.5679,0.0055,0.7379,0.6855,0.0,1.4234,0.6943,0.4469,0.4469,0.4469,5.4652,0.3927,0.8278,0.8278,0.8278,0.6369,0.1369,0.7175,0.9798,0.8854,0.7937,0.4976,4.6478,0.7414,0.0456,0.3198,0.299,0.6593,1.3237,0.0865,0.0,0.0,0.0,0.0,6.7993,0.4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12,0.5,37.88,0.0,100.0,0.0,0.0,0.0,0.0,99.2,10.85,15.17,93.87,91.62,0.0,39.57,75.0,37.2733,3.4,6.9,92.5,44.2138,13.3,16.4,5.9,19.5,9.8,2.9,0.0,0.0,27.3,10.2,3.8,14.4,7.7,0.2332,0.6245,0.0461,0.1359,0.5495
37,183,54104,1400000US37183054104,37183054104,541.04,Wake,NC,North Carolina,"Census Tract 541.04, Wake County, North Carolina",12003.0,839.0,3958.0,0.7073,0.1874,0.7073,0.2851,0.0,0.7517,0.5115,0.6978,1.961,0.5371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455,0.0422,0.5213,1.209,0.192,0.0,0.6082,0.0,0.6082,0.2212,0.3485,0.3485,0.3485,4.1267,0.1277,0.8134,0.8134,0.8134,0.422,0.7171,0.4029,0.4317,0.4885,0.875,0.1126,3.4498,0.4929,0.0515,0.8002,0.1237,0.8506,1.826,0.3443,0.8445,0.3832,1.2277,0.743,7.3169,0.5796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03,0.41,35.75,0.0,0.0,0.0,0.0,0.0,0.0,35.29,6.15,8.83,0.0,75.5,0.0,25.96,72.2,26.1484,15.9,4.1,27.5,25.8874,16.5,5.8,6.2,26.9,7.1,8.6,14.5,0.1,28.6,9.5,4.4,13.8,9.2,0.3032,0.4269,0.0995,0.3056,0.4797
37,183,54105,1400000US37183054105,37183054105,541.05,Wake,NC,North Carolina,"Census Tract 541.05, Wake County, North Carolina",13895.0,1056.0,4792.0,0.4739,0.0848,0.4739,0.134,0.0,0.756,0.5237,0.6946,1.9743,0.5421,0.0,0.5408,0.0,0.0,0.0,0.0,0.5408,0.3432,0.4758,0.0516,0.5033,1.0307,0.097,0.2477,0.2063,0.0,0.454,0.1466,0.2735,0.2735,0.2735,4.2733,0.1499,0.6951,0.6951,0.6951,0.3164,0.3345,0.4029,0.2753,0.1584,0.6636,0.1157,2.2668,0.2433,0.2675,0.3715,0.4453,0.6593,1.7436,0.2825,0.5809,0.4452,1.0261,0.6779,5.7316,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,0.42,35.66,0.0,21.36,0.0,0.0,0.0,0.0,86.9,7.77,9.07,0.03,3.67,0.0,15.96,51.9,21.0515,6.7,4.1,19.6,16.8539,9.9,5.9,11.7,20.3,11.8,2.9,1.6,0.2,28.9,9.0,5.5,11.9,8.4,0.3199,0.2831,0.257,0.2073,0.2588
37,183,54106,1400000US37183054106,37183054106,541.06,Wake,NC,North Carolina,"Census Tract 541.06, Wake County, North Carolina",8017.0,727.0,8466.0,1.5752,0.6565,1.3752,0.7708,0.0,0.7492,0.6329,0.7184,2.1005,0.5886,0.0,0.7994,0.0,0.8793,0.0,0.0,1.6787,0.8162,0.4572,0.0566,0.4052,0.919,0.0587,0.7278,0.679,0.0,1.4068,0.6838,0.4464,0.4464,0.4464,6.5514,0.6386,0.8416,0.8416,0.8416,0.5918,0.7197,0.3594,0.7154,0.6458,0.918,0.3822,4.3323,0.6817,0.1396,0.5542,0.4382,0.7729,1.9049,0.4092,0.8131,0.4452,1.2583,0.7561,8.3371,0.7366,0.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,10.02,0.51,36.28,0.0,91.19,0.0,40.62,0.0,0.0,91.39,8.76,10.83,91.84,90.53,0.0,39.56,77.7,34.6875,16.0,3.8,48.0,31.1994,19.2,13.2,9.0,22.8,11.7,5.3,11.8,0.2,32.2,10.4,4.3,14.9,10.8,0.5176,0.6732,0.0881,0.5105,0.6058
37,183,54108,1400000US37183054108,37183054108,541.08,Wake,NC,North Carolina,"Census Tract 541.08, Wake County, North Carolina",7913.0,515.0,3385.0,1.0829,0.4037,1.0829,0.582,0.0,0.7075,0.4149,0.6303,1.7527,0.4492,0.0,0.5228,0.0,0.0,0.0,0.0,0.5228,0.3343,0.6538,0.0831,0.7244,1.4613,0.4073,0.5848,0.5211,0.0,1.1059,0.5315,0.2267,0.2267,0.2267,5.0694,0.3039,0.7883,0.7883,0.7883,0.7176,0.7424,0.8424,0.397,0.6843,0.8944,0.4866,4.7647,0.763,0.059,0.7408,0.3584,0.8318,1.99,0.4834,0.7091,0.3832,1.0923,0.6957,8.6353,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82,0.34,34.14,0.0,18.24,0.0,0.0,0.0,0.0,32.82,13.81,6.5,54.86,55.95,0.0,9.9,67.6,42.296,16.9,9.1,25.6,32.7135,17.6,16.1,6.5,25.7,10.6,7.6,5.4,0.1,31.3,10.2,4.8,15.1,9.8,0.4642,0.6245,0.1505,0.3826,0.6272
37,183,54109,1400000US37183054109,37183054109,541.09,Wake,NC,North Carolina,"Census Tract 541.09, Wake County, North Carolina",3575.0,459.0,1063.0,0.6555,0.1615,0.6555,0.2481,0.0,0.7049,0.3091,0.6153,1.6293,0.3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325,0.102,0.9489,1.8834,0.7423,0.0,0.1826,0.0,0.1826,0.0697,0.2742,0.2742,0.2742,3.9695,0.1061,0.6441,0.6441,0.6441,0.3188,0.5462,0.7905,0.0843,0.2826,0.6815,0.3005,3.0044,0.3939,0.3053,0.6384,0.6774,0.6454,2.2665,0.7196,0.8333,0.3832,1.2165,0.7383,7.1315,0.5494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,0.27,33.77,0.0,0.0,0.0,0.0,0.0,0.0,1.46,17.64,3.75,0.0,0.75,0.0,16.05,44.9,21.1748,10.9,8.0,9.9,20.315,10.3,11.0,12.4,24.0,15.3,2.7,13.5,0.1,32.3,9.1,6.3,11.9,9.0,0.5238,0.3108,0.4075,0.2798,0.2588
37,183,54110,1400000US37183054110,37183054110,541.1,Wake,NC,North Carolina,"Census Tract 541.10, Wake County, North Carolina",10609.0,787.0,3667.0,0.3181,0.0379,0.3181,0.0624,0.0,0.7321,0.4149,0.6666,1.8136,0.4758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7303,0.0563,0.7717,1.5583,0.4976,0.0,0.3934,0.0,0.3934,0.1274,0.2427,0.2427,0.2427,4.008,0.1116,0.6588,0.6588,0.6588,0.2848,0.3856,0.1466,0.1205,0.2576,0.5964,0.0115,1.803,0.1608,0.0565,0.8794,0.1188,0.7514,1.8061,0.3286,0.6313,0.0,0.6313,0.3539,4.8992,0.2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94,0.34,35.0,0.0,0.0,0.0,0.0,0.0,0.0,14.78,8.69,6.0,0.0,30.55,0.0,11.86,46.8,19.5117,7.6,2.3,12.1,19.6439,8.6,1.5,6.4,29.0,7.0,4.7,2.5,0.0,27.0,9.0,5.0,12.4,7.5,0.2186,0.2831,0.1785,0.118,0.3156
37,183,54111,1400000US37183054111,37183054111,541.11,Wake,NC,North Carolina,"Census Tract 541.11, Wake County, North Carolina",2481.0,263.0,834.0,0.576,0.1249,0.576,0.1946,0.0,0.7169,0.3091,0.6296,1.6556,0.4076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.096,0.7717,1.8677,0.7326,0.0,0.0,0.0,0.0,0.0,0.1409,0.1409,0.1409,3.6642,0.0711,0.6931,0.6931,0.6931,0.4319,0.7118,0.1993,0.2922,0.2446,0.8944,0.1993,2.9735,0.3872,0.2011,0.4573,0.1453,0.9314,1.7351,0.2763,0.9057,0.5527,1.4584,0.8562,6.8601,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,0.27,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41,6.0,0.0,0.0,0.0,1.03,51.6,26.6234,15.7,2.7,20.4,19.2926,17.6,8.3,10.4,21.5,7.5,15.9,21.3,0.4,31.9,9.7,6.0,14.3,10.7,0.4999,0.4859,0.3472,0.4978,0.538
37,183,54112,1400000US37183054112,37183054112,541.12,Wake,NC,North Carolina,"Census Tract 541.12, Wake County, North Carolina",4410.0,389.0,4222.0,0.8991,0.2934,0.8991,0.4346,0.0,0.7203,0.3702,0.643,1.7335,0.4411,0.0,0.6834,0.0,0.0,0.0,0.0,0.6834,0.422,0.5639,0.0979,0.2928,0.9546,0.0697,0.3632,0.0,0.0,0.3632,0.119,0.2195,0.2195,0.2195,3.9542,0.1039,0.7628,0.7628,0.7628,0.5111,0.8042,0.8504,0.4636,0.5664,0.7681,0.3558,4.3196,0.6791,0.1831,0.7866,0.6415,0.7854,2.3966,0.8079,0.8319,0.4452,1.2771,0.7636,8.7561,0.7952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88,0.31,34.45,0.0,57.13,0.0,0.0,0.0,0.0,60.57,16.76,12.67,12.91,0.0,0.0,9.0,62.8,30.4989,19.8,9.3,29.3,28.3379,12.5,12.5,10.0,26.6,14.7,5.7,13.4,0.2,31.9,9.8,5.2,14.0,9.7,0.4999,0.5157,0.2082,0.3693,0.5033
37,183,54113,1400000US37183054113,37183054113,541.13,Wake,NC,North Carolina,"Census Tract 541.13, Wake County, North Carolina",3894.0,499.0,3495.0,0.7776,0.2246,0.7776,0.3378,0.0,0.7384,0.4583,0.6871,1.8838,0.5058,0.0,0.5391,0.0,0.0,0.0,0.0,0.5391,0.3423,0.6738,0.1094,0.7009,1.4841,0.4287,0.2826,0.6026,0.0,0.8852,0.4318,0.2581,0.2581,0.2581,5.0503,0.2998,0.7361,0.7361,0.7361,0.5065,0.4642,0.3739,0.7523,0.2617,0.8214,0.1629,3.3429,0.4687,0.1272,0.3137,0.249,0.748,1.4379,0.1197,0.7995,0.3832,1.1827,0.726,6.6996,0.4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97,0.37,35.47,0.0,21.02,0.0,0.0,0.0,0.0,27.47,18.99,6.75,2.49,74.42,0.0,13.83,58.2,30.2645,9.1,3.9,51.5,19.7578,14.2,7.3,8.7,19.4,9.1,4.6,10.7,0.1,31.5,9.6,5.7,14.1,10.3,0.476,0.4568,0.2923,0.4476,0.5153
37,183,54114,1400000US37183054114,37183054114,541.14,Wake,NC,North Carolina,"Census Tract 541.14, Wake County, North Carolina",6271.0,512.0,2374.0,0.8442,0.2619,0.8442,0.3907,0.0,0.7339,0.5618,0.6894,1.9851,0.5462,0.0,0.5018,0.0,0.0,0.0,0.0,0.5018,0.3244,0.6028,0.1687,0.7009,1.4724,0.4176,0.6277,0.7259,0.0,1.3536,0.6529,0.2751,0.2751,0.2751,5.588,0.4214,0.7305,0.7305,0.7305,0.37,0.3964,0.4029,0.325,0.1903,0.6488,0.2427,2.5761,0.3036,0.1787,0.7776,0.2847,0.6377,1.8787,0.3868,0.7904,0.3832,1.1736,0.7225,6.3589,0.4228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,0.45,35.53,0.0,14.82,0.0,0.0,0.0,0.0,48.24,28.49,6.75,66.21,97.62,0.0,16.21,57.3,23.6804,7.8,4.1,22.0,17.8261,9.6,9.5,9.9,26.4,9.6,2.6,10.1,0.1,30.3,8.9,5.8,12.6,9.0,0.4037,0.2567,0.3102,0.2798,0.339
37,183,54115,1400000US37183054115,37183054115,541.15,Wake,NC,North Carolina,"Census Tract 541.15, Wake County, North Carolina",8963.0,588.0,4082.0,0.8209,0.2489,0.8209,0.3717,0.0,0.7221,0.5237,0.684,1.9298,0.5247,0.0,0.4729,0.0,0.0,0.0,0.0,0.4729,0.3106,0.5735,0.0375,0.4618,1.0728,0.1147,0.6178,0.6442,0.0,1.262,0.6048,0.2834,0.2834,0.2834,5.0209,0.2933,0.7214,0.7214,0.7214,0.4244,0.369,0.2138,0.4899,0.5052,0.751,0.2359,2.9892,0.3906,0.2308,0.7408,0.1567,0.7358,1.8641,0.3749,0.727,0.7007,1.4277,0.8394,7.0024,0.5276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89,0.42,35.4,0.0,10.85,0.0,0.0,0.0,0.0,57.47,5.33,9.75,63.62,83.58,0.0,17.33,55.8,26.2646,7.3,2.8,30.9,26.3881,12.0,9.3,11.0,25.7,7.7,4.3,6.3,1.1,28.8,9.3,5.4,12.5,8.3,0.3142,0.3679,0.2406,0.1954,0.3268
37,183,54203,1400000US37183054203,37183054203,542.03,Wake,NC,North Carolina,"Census Tract 542.03, Wake County, North Carolina",3561.0,156.0,1963.0,0.3558,0.0474,0.3558,0.0776,0.0,0.6986,0.4149,0.643,1.7565,0.451,0.0,0.5998,0.9669,0.0,0.0,0.0,1.5667,0.776,0.6834,0.0363,0.5748,1.2945,0.2562,0.0,0.5561,0.0,0.5561,0.1926,0.0,0.0,0.0,5.1738,0.3272,0.2722,0.2722,0.2722,0.05,0.1034,0.0417,0.0127,0.0422,0.0518,0.1811,0.4829,0.009,0.6102,0.6511,0.0947,0.3491,1.7051,0.2556,0.5509,0.0,0.5509,0.2865,3.0111,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78,0.34,34.45,0.0,34.31,34.31,0.0,0.0,0.0,24.98,5.14,8.17,0.0,63.81,0.0,0.0,13.7,7.0235,2.8,1.2,3.4,11.9548,1.4,7.8,17.5,24.2,6.5,0.6,1.2,0.0,29.5,8.1,7.1,9.6,7.7,0.355,0.0864,0.5871,0.1359,0.0606
37,183,54204,1400000US37183054204,37183054204,542.04,Wake,NC,North Carolina,"Census Tract 542.04, Wake County, North Carolina",5199.0,447.0,3488.0,0.7842,0.2282,0.7842,0.3424,0.0,0.6911,0.3702,0.6319,1.6932,0.4243,0.0,0.4875,0.9348,0.7488,0.0,0.0,2.1711,0.9155,0.3853,0.1169,0.5348,1.037,0.0996,0.6388,0.7666,0.0,1.4054,0.683,0.1276,0.1276,0.1276,6.4343,0.6135,0.4735,0.4735,0.4735,0.2454,0.1369,0.3739,0.5424,0.1991,0.2497,0.1735,1.9209,0.1804,0.2011,0.9064,0.114,0.3749,1.5964,0.1901,0.6126,0.0,0.6126,0.3373,4.6034,0.1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74,0.31,34.18,0.0,12.81,6.11,6.71,0.0,0.0,100.0,20.3,8.67,69.21,100.0,0.0,0.25,27.5,17.6107,3.4,3.9,34.3,18.0638,3.9,7.6,10.4,30.0,6.9,0.7,2.1,0.0,27.3,8.8,5.8,12.2,7.3,0.2332,0.2306,0.3102,0.1023,0.2921
37,183,54205,1400000US37183054205,37183054205,542.05,Wake,NC,North Carolina,"Census Tract 542.05, Wake County, North Carolina",5764.0,504.0,3580.0,0.8591,0.2706,0.8591,0.4026,0.0,0.6911,0.3551,0.6421,1.6883,0.4221,0.0,0.4847,0.0,0.7664,0.0,0.0,1.2511,0.6719,0.3853,0.0943,0.2849,0.7645,0.0255,0.6986,0.565,0.0,1.2636,0.6057,0.1883,0.1883,0.1883,5.1558,0.3229,0.5871,0.5871,0.5871,0.5921,0.2736,0.417,0.6619,0.6318,0.4251,0.2731,3.2746,0.4533,0.4826,0.7568,0.2631,0.2502,1.7527,0.2888,0.5881,0.8486,1.4367,0.8446,7.0511,0.5362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74,0.3,34.43,0.0,12.4,0.0,8.93,0.0,0.0,100.0,16.04,12.75,85.0,65.93,0.0,5.57,38.1,34.7034,5.7,4.2,43.3,30.6371,6.0,10.3,15.4,26.0,9.3,0.3,1.7,3.1,32.6,9.7,6.5,13.3,9.9,0.5419,0.4859,0.4494,0.3955,0.4205
37,183,54206,1400000US37183054206,37183054206,542.06,Wake,NC,North Carolina,"Census Tract 542.06, Wake County, North Carolina",6323.0,392.0,7696.0,0.8777,0.2814,0.8777,0.4178,0.0,0.7049,0.4295,0.6642,1.7986,0.4694,0.0,0.7424,0.966,0.0,0.0,0.0,1.7084,0.8271,0.4951,0.1032,0.3495,0.9478,0.0674,0.6403,0.7666,0.0,1.4069,0.6839,0.133,0.133,0.133,5.9947,0.5156,0.4165,0.4165,0.4165,0.3494,0.1488,0.1993,0.7305,0.7037,0.3861,0.2546,2.7724,0.3433,0.4636,0.6384,0.3064,0.5373,1.9457,0.4436,0.0,0.8443,0.8443,0.5114,5.9789,0.3621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,0.35,34.94,0.0,75.17,32.85,0.0,0.0,0.0,81.76999999999998,17.86,11.83,69.67,100.0,0.0,0.51,23.0,22.668,3.6,2.7,49.4,33.5433,5.5,9.8,15.1,24.0,9.9,1.6,0.0,3.0,25.4,8.5,5.8,11.9,6.9,0.1459,0.1594,0.3102,0.0765,0.2588
37,183,54207,1400000US37183054207,37183054207,542.07,Wake,NC,North Carolina,"Census Tract 542.07, Wake County, North Carolina",9565.0,766.0,9306.0,0.5414,0.1099,0.5414,0.1728,0.0,0.7203,0.4583,0.6545,1.8331,0.4843,0.0,0.4959,0.9337,0.0,0.0,0.0,1.4296,0.7277,0.8156,0.0309,0.4493,1.2958,0.2572,0.2925,0.5663,0.0,0.8588,0.4209,0.2438,0.2438,0.2438,5.6611,0.4383,0.4921,0.4921,0.4921,0.0679,0.1604,0.3739,0.5725,0.258,0.2588,0.0265,1.718,0.1475,0.3858,0.6511,0.1751,0.5727,1.7847,0.3118,0.0,0.0,0.0,0.0,3.9948,0.1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88,0.37,34.72,0.0,13.89,5.66,0.0,0.0,0.0,2.86,4.28,10.0,3.59,66.18,0.0,12.02,29.1,8.2802,3.8,3.9,36.4,19.6598,4.0,2.5,13.8,24.2,8.0,1.9,0.0,0.0,26.1,8.3,6.0,10.5,7.2,0.176,0.1201,0.3472,0.0952,0.1216
37,183,54208,1400000US37183054208,37183054208,542.08,Wake,NC,North Carolina,"Census Tract 542.08, Wake County, North Carolina",9074.0,566.0,10019.0,1.1135,0.4208,1.1135,0.6045,0.0,0.7221,0.4149,0.6666,1.8036,0.4718,0.0,0.7539,0.9261,0.7029,0.0,0.0,2.3829,0.9304,0.7581,0.0328,0.2262,1.0171,0.0918,0.7112,0.6651,0.0,1.3763,0.6658,0.2659,0.2659,0.2659,6.8458,0.6987,0.4041,0.4041,0.4041,0.1855,0.3465,0.7397,0.6476,0.4833,0.5295,0.1381,3.0702,0.4077,0.2941,0.8533,0.3143,0.3749,1.8366,0.3529,0.6175,0.3832,1.0007,0.672,6.3116,0.4148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89,0.34,35.0,0.0,78.5,3.15,3.15,0.0,0.0,9.92,4.62,13.5,88.06999999999998,87.95999999999998,0.0,14.89,22.1,14.6903,6.9,7.2,42.1,25.7373,7.5,6.6,12.2,28.2,10.0,0.7,2.2,0.1,28.3,8.7,6.3,11.9,8.1,0.2856,0.2054,0.4075,0.174,0.2588
37,183,54209,1400000US37183054209,37183054209,542.09,Wake,NC,North Carolina,"Census Tract 542.09, Wake County, North Carolina",12559.0,617.0,5090.0,0.4002,0.06,0.4002,0.0963,0.0,0.7259,0.3844,0.6541,1.7644,0.4544,0.0,0.5297,0.0,0.0,0.0,0.0,0.5297,0.3375,0.6894,0.0217,0.7101,1.4212,0.3687,0.4004,0.2544,0.0,0.6548,0.2486,0.3638,0.3638,0.3638,4.7339,0.2323,0.6309,0.6309,0.6309,0.1319,0.166,0.3881,0.1965,0.0565,0.4328,0.021,1.3928,0.0972,0.1272,0.8495,0.0901,0.5837,1.6505,0.2208,0.5234,0.3832,0.9066,0.5684,4.5808,0.1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91,0.32,34.71,0.0,19.47,0.0,0.0,0.0,0.0,23.53,3.02,6.67,18.23,10.14,0.0,27.97,43.1,11.9596,3.9,4.0,15.9,12.8627,6.1,2.2,8.7,28.1,6.4,2.0,0.9,0.1,26.1,8.3,5.4,10.6,7.0,0.176,0.1201,0.2406,0.0826,0.1297
37,183,54210,1400000US37183054210,37183054210,542.1,Wake,NC,North Carolina,"Census Tract 542.10, Wake County, North Carolina",11313.0,717.0,7392.0,0.4871,0.0893,0.4871,0.1416,0.0,0.6949,0.2946,0.6256,1.6151,0.3883,0.0,0.4737,0.0,0.0,0.0,0.0,0.4737,0.3111,0.6698,0.086,0.6974,1.4532,0.3992,0.2518,0.0,0.0,0.2518,0.0854,0.2076,0.2076,0.2076,4.0014,0.1106,0.5515,0.5515,0.5515,0.3041,0.3407,0.7663,0.2393,0.1517,0.4102,0.2137,2.426,0.2734,0.3108,0.8988,0.2631,0.4409,1.9136,0.4166,0.7934,0.3832,1.1766,0.7237,6.0677,0.3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,0.26,34.02,0.0,10.96,0.0,0.0,0.0,0.0,28.59,14.37,6.78,0.13,0.0,0.0,7.69,34.6,20.4827,6.8,7.6,17.9,16.6238,5.8,8.7,12.5,29.7,9.3,1.0,10.3,0.1,29.7,8.7,6.3,11.5,8.5,0.3669,0.2054,0.4075,0.219,0.2171
37,183,54211,1400000US37183054211,37183054211,542.11,Wake,NC,North Carolina,"Census Tract 542.11, Wake County, North Carolina",13997.0,682.0,5015.0,0.225,0.0193,0.225,0.032,0.0,0.6893,0.2946,0.6248,1.6087,0.3853,0.0,0.4254,0.0,0.0,0.0,0.0,0.4254,0.2875,0.7595,0.0408,0.7101,1.5104,0.4538,0.2702,0.1748,0.0,0.445,0.1435,0.1739,0.1739,0.1739,4.1634,0.1332,0.3924,0.3924,0.3924,0.0412,0.1907,0.5111,0.1189,0.0771,0.2234,0.0684,1.2308,0.0765,0.1396,0.9612,0.1879,0.2881,1.5768,0.1795,0.6822,0.0,0.6822,0.3917,3.8822,0.0918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73,0.26,34.0,0.0,6.21,0.0,0.0,0.0,0.0,9.71,5.88,6.67,1.27,0.24,0.0,4.12,21.3,6.3728,4.3,4.9,12.0,13.8913,3.6,4.3,9.0,33.2,8.2,0.4,4.2,0.0,26.9,8.4,6.2,10.9,7.4,0.2135,0.1389,0.3868,0.1101,0.1577
37,183,54301,1400000US37183054301,37183054301,543.01,Wake,NC,North Carolina,"Census Tract 543.01, Wake County, North Carolina",6381.0,742.0,4227.0,1.0533,0.3864,0.8533,0.3978,0.0,0.6534,0.2631,0.548,1.4645,0.3229,0.0,0.3812,0.0,0.6971,0.0,0.0,1.0783,0.6297,0.7769,0.2103,0.816,1.8032,0.689,0.2631,0.2923,0.0,0.5554,0.1923,0.1841,0.1841,0.1841,5.0855,0.3075,0.6295,0.6295,0.6295,0.3415,0.4533,0.702,0.1099,0.3154,0.8124,0.2928,3.0273,0.3988,0.3748,0.7305,0.3436,0.7514,2.2003,0.6679,0.8069,0.4452,1.2521,0.7532,7.1092,0.5458,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,9.59,0.24,32.2,0.0,3.32,0.0,2.83,0.0,0.0,7.16,33.84,5.5,0.73,15.19,0.0,5.1,42.9,22.2836,8.9,6.7,11.5,21.1819,13.9,10.8,13.6,25.5,10.4,4.7,11.3,0.2,36.2,9.6,7.0,13.3,11.8,0.7327,0.4568,0.5632,0.6264,0.4205
